sequence_name	is_uk	is_cog_uk	central_sample_id	secondary_identifier	sample_date	epi_week	country	adm1	is_surveillance	is_travel_history	travel_history	lineage	uk_lineage	del_lineage	phylotype
England_MILK-3322E3F_2022	Y	Y	MILK-3322E3F		2022-01-18	108	UK	UK-ENG	N			BA.1	UK30633	del_trans_180597	UK30633_1
England_MILK-33229B6_2022	Y	Y	MILK-33229B6		2022-01-18	108	UK	UK-ENG	N			BA.1	UK30633	del_trans_180597	UK30633_1
England_MILK-33229E3_2022	Y	Y	MILK-33229E3		2022-01-18	108	UK	UK-ENG	N			BA.1	UK26260	del_trans_245842	UK26260_1.2
England_MILK-3322BB0_2022	Y	Y	MILK-3322BB0		2022-01-18	108	UK	UK-ENG	Y			BA.1	UK26070	del_trans_165224	UK26070_1
England_LSPA-32BAA48_2022	Y	Y	LSPA-32BAA48		2022-01-11	107	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1.11
England_LSPA-32BA9C3_2022	Y	Y	LSPA-32BA9C3		2022-01-13	107	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1
England_LSPA-329FCAD_2022	Y	Y	LSPA-329FCAD		2022-01-14	107	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1
England_LSPA-329FDD7_2022	Y	Y	LSPA-329FDD7		2022-01-14	107	UK	UK-ENG	N			BA.1	UK26386	del_trans_258817	UK26386_1.66
England_LSPA-329FA1C_2022	Y	Y	LSPA-329FA1C		2022-01-14	107	UK	UK-ENG	Y			BA.1	UK26604	del_trans_329080	UK26604_1.183
England_LSPA-329FBBF_2022	Y	Y	LSPA-329FBBF		2022-01-14	107	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1
England_LSPA-329FB73_2022	Y	Y	LSPA-329FB73		2022-01-14	107	UK	UK-ENG	Y			BA.1	UK26661	del_trans_340511	UK26661_1
England_LSPA-329FAC1_2022	Y	Y	LSPA-329FAC1		2022-01-14	107	UK	UK-ENG	Y			BA.1	UK26404	del_trans_264425	UK26404_1.24
England_LSPA-329FB91_2022	Y	Y	LSPA-329FB91		2022-01-14	107	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1.114
England_LSPA-329FE4D_2022	Y	Y	LSPA-329FE4D		2022-01-13	107	UK	UK-ENG	Y			BA.1	UK26678	del_trans_342364	UK26678_1.28.1
England_LSPA-329FC25_2022	Y	Y	LSPA-329FC25		2022-01-14	107	UK	UK-ENG	N			BA.1	UK26180	del_trans_239736	UK26180_1
England_LSPA-329F979_2022	Y	Y	LSPA-329F979		2022-01-14	107	UK	UK-ENG	Y			BA.1	UK31414	del_trans_364146	
England_LSPA-329FE10_2022	Y	Y	LSPA-329FE10		2022-01-14	107	UK	UK-ENG	Y			BA.1	UK22668	del_trans_164955	UK22668_1
England_LSPA-329FD9B_2022	Y	Y	LSPA-329FD9B		2022-01-14	107	UK	UK-ENG	Y			BA.1	UK26121	del_trans_194969	UK26121_1
England_MILK-32D0FC5_2022	Y	Y	MILK-32D0FC5		2022-01-16	108	UK	UK-ENG	N			BA.1.1	UK25987	del_trans_146612	UK25987_1.33
England_MILK-32FDEF2_2022	Y	Y	MILK-32FDEF2		2022-01-17	108	UK	UK-ENG	Y			BA.1	UK34009	del_trans_274617	UK34009_1.2
England_MILK-32FE1F8_2022	Y	Y	MILK-32FE1F8		2022-01-17	108	UK	UK-ENG	Y			BA.1	UK26121	del_trans_194969	UK26121_1.6
England_MILK-32FE2AA_2022	Y	Y	MILK-32FE2AA		2022-01-17	108	UK	UK-ENG	Y			BA.1	UK44180	del_trans_211610	UK44180_1.1
England_MILK-32FDDC8_2022	Y	Y	MILK-32FDDC8		2022-01-17	108	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1.72.1
England_MILK-32FE0A0_2022	Y	Y	MILK-32FE0A0		2022-01-17	108	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1.73.1
England_MILK-32FE1DA_2022	Y	Y	MILK-32FE1DA		2022-01-17	108	UK	UK-ENG	Y			BA.1.1	UK25771	del_trans_64710	UK25771_1
England_MILK-32FC497_2022	Y	Y	MILK-32FC497		2022-01-17	108	UK	UK-ENG	N			BA.1.1	UK25696	del_trans_54809	UK25696_1
England_MILK-32FE0CE_2022	Y	Y	MILK-32FE0CE		2022-01-17	108	UK	UK-ENG	Y			BA.1	UK46216	del_trans_330407	UK46216_1
England_MILK-32FE037_2022	Y	Y	MILK-32FE037		2022-01-17	108	UK	UK-ENG	Y			BA.1	UK26678	del_trans_342364	UK26678_1.28
England_MILK-32FE204_2022	Y	Y	MILK-32FE204		2022-01-17	108	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1
England_MILK-32FC2E8_2022	Y	Y	MILK-32FC2E8		2022-01-17	108	UK	UK-ENG	N			BA.2	UK36538	del_trans_13364	UK36538_1
England_MILK-32FDF95_2022	Y	Y	MILK-32FDF95		2022-01-17	108	UK	UK-ENG	Y			BA.1	UK29493	del_trans_351724	UK29493_1
England_MILK-32FE310_2022	Y	Y	MILK-32FE310		2022-01-17	108	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1.89
England_MILK-32FC181_2022	Y	Y	MILK-32FC181		2022-01-17	108	UK	UK-ENG	N			BA.1	UK27025	del_trans_385324	UK27025_1
England_MILK-32F2E2A_2022	Y	Y	MILK-32F2E2A		2022-01-17	108	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1.73.1
England_MILK-32F26E6_2022	Y	Y	MILK-32F26E6		2022-01-17	108	UK	UK-ENG	Y			BA.1	UK35620	del_trans_391148	UK35620_1
England_MILK-32F2E1B_2022	Y	Y	MILK-32F2E1B		2022-01-17	108	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1.73.1
England_MILK-32EC04B_2022	Y	Y	MILK-32EC04B		2022-01-16	108	UK	UK-ENG	N			BA.1.1	UK26003	del_trans_154697	UK26003_1
England_MILK-32EBDDC_2022	Y	Y	MILK-32EBDDC		2022-01-17	108	UK	UK-ENG	N			BA.1.1	UK25771	del_trans_64710	UK25771_1
England_ARCH-002489H5_2022	Y	Y	ARCH-002489H5		2022-01-10	107	UK	UK-ENG	N			BA.1	UK28450	del_trans_171528	UK28450_1
England_MILK-32F16D8_2022	Y	Y	MILK-32F16D8		2022-01-17	108	UK	UK-ENG	N			BA.1	UK26420	del_trans_268002	UK26420_1.1.1
England_LSPA-328A20D_2022	Y	Y	LSPA-328A20D		2022-01-11	107	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1
England_LSPA-328A3FB_2022	Y	Y	LSPA-328A3FB		2022-01-11	107	UK	UK-ENG	Y			BA.1.1	UK27496	del_trans_51773	UK27496_1.1
England_LSPA-3289FE9_2022	Y	Y	LSPA-3289FE9		2022-01-10	107	UK	UK-ENG	Y			BA.1	UK26308	del_trans_254096	UK26308_1
England_LSPA-328A267_2022	Y	Y	LSPA-328A267		2022-01-11	107	UK	UK-ENG	Y			BA.1	UK26678	del_trans_342364	UK26678_1.28.2
England_LSPA-328A188_2022	Y	Y	LSPA-328A188		2022-01-11	107	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1
England_LSPA-328A3EC_2022	Y	Y	LSPA-328A3EC		2022-01-11	107	UK	UK-ENG	Y			BA.1	UK33554	del_trans_193653	UK33554_1
England_LSPA-328A1F1_2022	Y	Y	LSPA-328A1F1		2022-01-08	106	UK	UK-ENG	Y			BA.1	UK29921	del_trans_379713	UK29921_1
England_LSPA-328A443_2022	Y	Y	LSPA-328A443		2022-01-10	107	UK	UK-ENG	Y			BA.1.1	UK40672	del_trans_101697	UK40672_1
England_LSPA-328A0E5_2022	Y	Y	LSPA-328A0E5		2022-01-11	107	UK	UK-ENG	Y			BA.1	UK22668	del_trans_164955	UK22668_1.1103
England_LSPA-328A030_2022	Y	Y	LSPA-328A030		2022-01-11	107	UK	UK-ENG	Y			BA.1.1	UK25667	del_trans_50661	UK25667_1
England_LSPA-328A3DD_2022	Y	Y	LSPA-328A3DD		2022-01-11	107	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1
England_LSPA-32B28BF_2022	Y	Y	LSPA-32B28BF		2022-01-13	107	UK	UK-ENG	Y			BA.1	UK26682	del_trans_344854	UK26682_1
England_LSPA-32B25B8_2022	Y	Y	LSPA-32B25B8		2022-01-13	107	UK	UK-ENG	Y			BA.1	UK29245	del_trans_324682	UK29245_1
England_LSPA-32B26E2_2022	Y	Y	LSPA-32B26E2		2022-01-13	107	UK	UK-ENG	Y			BA.1.1	UK28288	del_trans_155776	UK28288_1
England_LSPA-32B2934_2022	Y	Y	LSPA-32B2934		2022-01-13	107	UK	UK-ENG	Y			BA.1	UK45312	del_trans_276329	UK45312_1
England_LSPA-32B2794_2022	Y	Y	LSPA-32B2794		2022-01-13	107	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1.145
England_LSPA-32B2828_2022	Y	Y	LSPA-32B2828		2022-01-13	107	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1
England_LSPA-32B2882_2022	Y	Y	LSPA-32B2882		2022-01-13	107	UK	UK-ENG	Y			BA.1	UK22668	del_trans_164955	UK22668_1
England_LSPA-32B29CB_2022	Y	Y	LSPA-32B29CB		2022-01-12	107	UK	UK-ENG	Y			BA.1.1	UK28315	del_trans_151322	UK28315_1.5
England_LSPA-32B2785_2022	Y	Y	LSPA-32B2785		2022-01-13	107	UK	UK-ENG	Y			BA.1	UK29097	del_trans_283174	UK29097_1
England_LSPA-32B2521_2022	Y	Y	LSPA-32B2521		2022-01-13	107	UK	UK-ENG	Y			BA.1.1	UK25902	del_trans_104336	UK25902_1
England_LSPA-32B25A9_2022	Y	Y	LSPA-32B25A9		2022-01-13	107	UK	UK-ENG	Y			BA.1	UK26308	del_trans_254096	UK26308_1.160.1
England_LSPA-32B4686_2022	Y	Y	LSPA-32B4686		2022-01-14	107	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1
England_MILK-32B4ECA_2022	Y	Y	MILK-32B4ECA		2022-01-15	107	UK	UK-ENG	Y			BA.1.1	UK25670	del_trans_51055	UK25670_1
England_MILK-32B4FC7_2022	Y	Y	MILK-32B4FC7		2022-01-15	107	UK	UK-ENG	Y			BA.1.1	UK25773	del_trans_65527	UK25773_1.31
England_MILK-32B4F7C_2022	Y	Y	MILK-32B4F7C		2022-01-15	107	UK	UK-ENG	Y			BA.1.1	UK25910	del_trans_104884	UK25910_1.2
England_MILK-32B500F_2022	Y	Y	MILK-32B500F		2022-01-15	107	UK	UK-ENG	Y			BA.1.1	UK25910	del_trans_104884	UK25910_1.2
England_MILK-32B5351_2022	Y	Y	MILK-32B5351		2022-01-15	107	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1.99.2
England_MILK-32B4EAC_2022	Y	Y	MILK-32B4EAC		2022-01-15	107	UK	UK-ENG	Y			BA.1	UK26604	del_trans_329080	UK26604_1
England_MILK-32B51FD_2022	Y	Y	MILK-32B51FD		2022-01-15	107	UK	UK-ENG	Y			BA.1.1	UK25667	del_trans_50661	UK25667_1.73
England_MILK-32B5148_2022	Y	Y	MILK-32B5148		2022-01-15	107	UK	UK-ENG	Y			BA.1	UK22668	del_trans_164955	UK22668_1
England_MILK-32A7291_2022	Y	Y	MILK-32A7291		2022-01-15	107	UK	UK-ENG	N			BA.1.1	UK27765	del_trans_82744	UK27765_1.6.1
England_LSPA-3288CC5_2022	Y	Y	LSPA-3288CC5		2022-01-10	107	UK	UK-ENG	Y			BA.1	UK26099	del_trans_183838	UK26099_1.7.1
England_LSPA-3288700_2022	Y	Y	LSPA-3288700		2022-01-10	107	UK	UK-ENG	Y			BA.1	UK28498	del_trans_192438	UK28498_1
England_LSPA-3288BE6_2022	Y	Y	LSPA-3288BE6		2022-01-11	107	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1
England_LSPA-328873D_2022	Y	Y	LSPA-328873D		2022-01-07	106	UK	UK-ENG	Y			BA.1	UK43959	del_trans_199972	UK43959_1.1
England_LSPA-3288B13_2022	Y	Y	LSPA-3288B13		2022-01-11	107	UK	UK-ENG	Y			BA.1	UK26744	del_trans_365887	UK26744_1
England_LSPA-3288A61_2022	Y	Y	LSPA-3288A61		2022-01-11	107	UK	UK-ENG	N			BA.1.1	UK25785	del_trans_83225	UK25785_1
England_LSPA-32888D0_2022	Y	Y	LSPA-32888D0		2022-01-10	107	UK	UK-ENG	Y			BA.1.1	UK27745	del_trans_77290	UK27745_1
England_LSPA-3288991_2022	Y	Y	LSPA-3288991		2022-01-10	107	UK	UK-ENG	Y			BA.1	UK26383	del_trans_257199	UK26383_1.1
England_LSPA-32888FE_2022	Y	Y	LSPA-32888FE		2022-01-10	107	UK	UK-ENG	Y			BA.1	UK26386	del_trans_258817	UK26386_1
England_LSPA-3288A34_2022	Y	Y	LSPA-3288A34		2022-01-11	107	UK	UK-ENG	Y			BA.1	UK26070	del_trans_165224	UK26070_1.144.1
England_LSPA-328AC5A_2022	Y	Y	LSPA-328AC5A		2022-01-11	107	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1
England_LSPA-328AF9D_2022	Y	Y	LSPA-328AF9D		2022-01-11	107	UK	UK-ENG	Y			BA.1	UK22668	del_trans_164955	UK22668_1.428
England_LSPA-328ADC0_2022	Y	Y	LSPA-328ADC0		2022-01-11	107	UK	UK-ENG	Y			BA.1	UK26598	del_trans_387225	UK26598_1.53
England_LSPA-328AE81_2022	Y	Y	LSPA-328AE81		2022-01-11	107	UK	UK-ENG	Y			BA.1.1	UK25667	del_trans_50661	UK25667_1
England_LSPA-328AD0C_2022	Y	Y	LSPA-328AD0C		2022-01-11	107	UK	UK-ENG	Y			BA.1.1	UK25781	del_trans_77264	UK25781_1.43
England_LSPA-328ADA2_2022	Y	Y	LSPA-328ADA2		2022-01-11	107	UK	UK-ENG	Y			BA.1.1	UK25667	del_trans_50661	UK25667_1
England_LSPA-328AB8A_2022	Y	Y	LSPA-328AB8A		2022-01-11	107	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1
England_LSPA-328ABB7_2022	Y	Y	LSPA-328ABB7		2022-01-11	107	UK	UK-ENG	Y			BA.1	UK28532	del_trans_196385	UK28532_1
England_LSPA-328AF24_2022	Y	Y	LSPA-328AF24		2022-01-11	107	UK	UK-ENG	Y			BA.1	UK26604	del_trans_329080	UK26604_1
England_LSPA-328AF33_2022	Y	Y	LSPA-328AF33		2022-01-11	107	UK	UK-ENG	Y			BA.1	UK26308	del_trans_254096	UK26308_1
England_LSPA-328ACE1_2022	Y	Y	LSPA-328ACE1		2022-01-11	107	UK	UK-ENG	Y			BA.1	UK28450	del_trans_171528	UK28450_1
England_LSPA-328AF15_2022	Y	Y	LSPA-328AF15		2022-01-11	107	UK	UK-ENG	Y			BA.1.1	UK25670	del_trans_51055	UK25670_1
England_LSPA-328AF7F_2022	Y	Y	LSPA-328AF7F		2022-01-11	107	UK	UK-ENG	Y			AY.4.6	UK30468	del_trans_485230	UK30468_1.1
England_LSPA-328AB99_2022	Y	Y	LSPA-328AB99		2022-01-11	107	UK	UK-ENG	Y			BA.1	UK26604	del_trans_329080	UK26604_1.62
England_LSPA-328AF51_2022	Y	Y	LSPA-328AF51		2022-01-09	107	UK	UK-ENG	Y			BA.1	UK26308	del_trans_254096	UK26308_1.160.1
England_LSPA-328AEFA_2022	Y	Y	LSPA-328AEFA		2022-01-11	107	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1
England_LSPA-32ADD8B_2022	Y	Y	LSPA-32ADD8B		2022-01-13	107	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1
England_QEUH-32959DD_2022	Y	Y	QEUH-32959DD		2022-01-10	107	UK	UK-ENG	Y			BA.1.1	UK25667	del_trans_50661	UK25667_1
England_LSPA-3296C3D_2022	Y	Y	LSPA-3296C3D		2022-01-12	107	UK	UK-ENG	Y			BA.1	UK26308	del_trans_254096	UK26308_1.81
England_LSPA-3296C79_2022	Y	Y	LSPA-3296C79		2022-01-12	107	UK	UK-ENG	Y			BA.1.1	UK41161	del_trans_117428	UK41161_1
England_LSPA-32978FC_2022	Y	Y	LSPA-32978FC		2022-01-12	107	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1
England_LSPA-3297B4E_2022	Y	Y	LSPA-3297B4E		2022-01-10	107	UK	UK-ENG	Y			BA.1.1	UK25667	del_trans_50661	UK25667_1.177
England_LSPA-3296E55_2022	Y	Y	LSPA-3296E55		2022-01-12	107	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1
England_LSPA-32970B8_2022	Y	Y	LSPA-32970B8		2022-01-10	107	UK	UK-ENG	Y			BA.1	UK26604	del_trans_329080	UK26604_1
England_LSPA-3296DB2_2022	Y	Y	LSPA-3296DB2		2022-01-12	107	UK	UK-ENG	Y			BA.1	UK26404	del_trans_264425	UK26404_1
England_LSPA-3297908_2022	Y	Y	LSPA-3297908		2022-01-12	107	UK	UK-ENG	Y			BA.1.1	UK25987	del_trans_146612	UK25987_1
England_LSPA-3296FAD_2022	Y	Y	LSPA-3296FAD		2022-01-12	107	UK	UK-ENG	Y			BA.1	UK28996	del_trans_268135	UK28996_1
England_MILK-32B0B6D_2022	Y	Y	MILK-32B0B6D		2022-01-15	107	UK	UK-ENG	Y			BA.1.1	UK25680	del_trans_54381	UK25680_1
England_QEUH-32A7BC3_2022	Y	Y	QEUH-32A7BC3		2022-01-15	107	UK	UK-ENG	Y			BA.1	UK26469	del_trans_280751	UK26469_1
England_LSPA-32997B1_2022	Y	Y	LSPA-32997B1		2022-01-09	107	UK	UK-ENG	Y			BA.1	UK26604	del_trans_329080	UK26604_1
England_LSPA-329962D_2022	Y	Y	LSPA-329962D		2022-01-10	107	UK	UK-ENG	Y			BA.1	UK34091	del_trans_288485	UK26397_1.1155
England_LSPA-32997A2_2022	Y	Y	LSPA-32997A2		2022-01-10	107	UK	UK-ENG	Y			BA.1.1	UK27745	del_trans_77290	UK27745_1
England_LSPA-32A8B4A_2022	Y	Y	LSPA-32A8B4A		2022-01-12	107	UK	UK-ENG	Y			BA.1	UK26604	del_trans_329080	UK26604_1.402
England_LSPA-32A89AA_2022	Y	Y	LSPA-32A89AA		2022-01-12	107	UK	UK-ENG	Y			BA.1	UK26070	del_trans_165224	UK26070_1
England_LSPA-32A8782_2022	Y	Y	LSPA-32A8782		2022-01-12	107	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1
England_LSPA-32A88F8_2022	Y	Y	LSPA-32A88F8		2022-01-11	107	UK	UK-ENG	Y			BA.1.1	UK25771	del_trans_64710	UK25771_1.537
England_LSPA-32A8764_2022	Y	Y	LSPA-32A8764		2022-01-11	107	UK	UK-ENG	Y			BA.1.1	UK26003	del_trans_154697	UK26003_1.31.1
England_LSPA-32A88CB_2022	Y	Y	LSPA-32A88CB		2022-01-12	107	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1
England_LSPA-32A87BF_2022	Y	Y	LSPA-32A87BF		2022-01-12	107	UK	UK-ENG	Y			BA.1	UK26604	del_trans_329080	UK26604_1.183
England_LSPA-32A8B59_2022	Y	Y	LSPA-32A8B59		2022-01-12	107	UK	UK-ENG	Y			BA.1	UK31380	del_trans_351621	UK31380_1.1.1
England_LSPA-32A8A3E_2022	Y	Y	LSPA-32A8A3E		2022-01-12	107	UK	UK-ENG	Y			BA.1.1	UK25773	del_trans_65527	UK25773_1.34
England_LSPA-328D5E3_2022	Y	Y	LSPA-328D5E3		2022-01-09	107	UK	UK-ENG	Y			AY.4.6	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.4.4.146.44.3.1.2.3.1.32.1.1.1
England_LSPA-328F235_2022	Y	Y	LSPA-328F235		2022-01-10	107	UK	UK-ENG	Y			BA.1	UK22668	del_trans_164955	UK22668_1.840
England_LSPA-328D370_2022	Y	Y	LSPA-328D370		2022-01-10	107	UK	UK-ENG	Y			BA.1	UK45312	del_trans_276329	UK45312_1
England_LSPA-328F244_2022	Y	Y	LSPA-328F244		2022-01-10	107	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1.114
England_LSPA-328F156_2022	Y	Y	LSPA-328F156		2022-01-10	107	UK	UK-ENG	Y			BA.1	UK26089	del_trans_180592	UK26089_1
England_LSPA-3297E90_2022	Y	Y	LSPA-3297E90		2022-01-10	107	UK	UK-ENG	Y			BA.1.1	UK25910	del_trans_104884	UK25910_1.2.1
England_LSPA-329806C_2022	Y	Y	LSPA-329806C		2022-01-10	107	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1
England_LSPA-3297DEE_2022	Y	Y	LSPA-3297DEE		2022-01-10	107	UK	UK-ENG	Y			BA.1.1	UK28315	del_trans_151322	UK28315_1
England_LSPA-3292A73_2022	Y	Y	LSPA-3292A73		2022-01-11	107	UK	UK-ENG	Y			BA.1	UK26446	del_trans_274144	UK26446_1
England_LSPA-32926CA_2022	Y	Y	LSPA-32926CA		2022-01-10	107	UK	UK-ENG	Y			BA.1	UK26598	del_trans_387225	UK26598_1
England_LSPA-3297EAF_2022	Y	Y	LSPA-3297EAF		2022-01-10	107	UK	UK-ENG	Y			BA.1	UK26070	del_trans_165224	UK26070_1
England_LSPA-32866AB_2022	Y	Y	LSPA-32866AB		2022-01-12	107	UK	UK-ENG	Y			BA.1	UK28625	del_trans_205616	UK28625_1
England_LSPA-329128B_2022	Y	Y	LSPA-329128B		2022-01-08	106	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1
England_LSPA-3290F94_2022	Y	Y	LSPA-3290F94		2022-01-10	107	UK	UK-ENG	Y			BA.1	UK22668	del_trans_164955	UK22668_1
England_LSPA-3291063_2022	Y	Y	LSPA-3291063		2022-01-10	107	UK	UK-ENG	Y			BA.1	UK22668	del_trans_164955	UK22668_1
England_LSPA-3290FC1_2022	Y	Y	LSPA-3290FC1		2022-01-09	107	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1.248
England_LSPA-3290F1C_2022	Y	Y	LSPA-3290F1C		2022-01-11	107	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1
England_LSPA-3290E4C_2022	Y	Y	LSPA-3290E4C		2022-01-11	107	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1
England_LSPA-32912B8_2022	Y	Y	LSPA-32912B8		2022-01-10	107	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1.866
England_LSPA-3290E5B_2022	Y	Y	LSPA-3290E5B		2022-01-08	106	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1
England_LSPA-3293FDD_2022	Y	Y	LSPA-3293FDD		2022-01-11	107	UK	UK-ENG	Y			BA.1	UK28624	del_trans_205592	UK28624_1.1
England_LSPA-32913F1_2022	Y	Y	LSPA-32913F1		2022-01-07	106	UK	UK-ENG	Y			BA.1	UK43959	del_trans_199972	UK43959_1.1
England_LSPA-32913E2_2022	Y	Y	LSPA-32913E2		2022-01-10	107	UK	UK-ENG	Y			BA.1	UK26062	del_trans_159428	UK26062_1
England_LSPA-3290FEF_2022	Y	Y	LSPA-3290FEF		2022-01-11	107	UK	UK-ENG	Y			BA.1	UK45312	del_trans_276329	UK45312_1
England_LSPA-3293DD3_2022	Y	Y	LSPA-3293DD3		2022-01-11	107	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1
England_LSPA-3293FBF_2022	Y	Y	LSPA-3293FBF		2022-01-11	107	UK	UK-ENG	Y			BA.1	UK26413	del_trans_266165	UK26413_1.6
England_LSPA-329133D_2022	Y	Y	LSPA-329133D		2022-01-10	107	UK	UK-ENG	Y			BA.1.1	UK25781	del_trans_77264	UK25781_1
England_LSPA-329B236_2022	Y	Y	LSPA-329B236		2022-01-12	107	UK	UK-ENG	Y			BA.1	UK26682	del_trans_344854	UK26682_1.18
England_MILK-324A3D9_2022	Y	Y	MILK-324A3D9		2022-01-12	107	UK	UK-ENG	N			BA.1	UK26420	del_trans_268002	UK26420_1.1.1
England_MILK-32741BE_2022	Y	Y	MILK-32741BE		2022-01-12	107	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1
England_MILK-3275BCE_2022	Y	Y	MILK-3275BCE		2022-01-13	107	UK	UK-ENG	N			BA.1	UK26681	del_trans_344847	UK26681_1
England_MILK-3275BDD_2022	Y	Y	MILK-3275BDD		2022-01-14	107	UK	UK-ENG	N			BA.2	UK25642	del_trans_11063	UK25642_1
England_LSPA-326FD58_2022	Y	Y	LSPA-326FD58		2022-01-09	107	UK	UK-ENG	N			BA.1	UK26093	del_trans_182951	UK26093_1.3
England_LSPA-326F909_2022	Y	Y	LSPA-326F909		2022-01-09	107	UK	UK-ENG	N			BA.1	UK22668	del_trans_164955	UK22668_1
England_LSPA-3270B3C_2022	Y	Y	LSPA-3270B3C		2022-01-10	107	UK	UK-ENG	Y			BA.1.1	UK28304	del_trans_150171	UK28304_1
England_LSPA-3270AD5_2022	Y	Y	LSPA-3270AD5		2022-01-10	107	UK	UK-ENG	Y			BA.1	UK26097	del_trans_183498	UK26097_1
England_LSPA-3270B2D_2022	Y	Y	LSPA-3270B2D		2022-01-10	107	UK	UK-ENG	Y			BA.1	UK26112	del_trans_190464	UK26112_1.1.1
England_ARCH-002437H4_2022	Y	Y	ARCH-002437H4		2022-01-06	106	UK	UK-ENG	N			BA.1	UK28882	del_trans_252482	UK28882_1
England_LSPA-3252C2E_2022	Y	Y	LSPA-3252C2E		2022-01-11	107	UK	UK-ENG	N			BA.1	UK34004	del_trans_273513	UK34004_1
England_LSPA-32501D6_2022	Y	Y	LSPA-32501D6		2022-01-10	107	UK	UK-ENG	Y			BA.1	UK26420	del_trans_268002	UK26420_1.1
England_LSPA-3250042_2022	Y	Y	LSPA-3250042		2022-01-09	107	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1
England_LSPA-324FFA3_2022	Y	Y	LSPA-324FFA3		2022-01-10	107	UK	UK-ENG	Y			BA.1	UK28472	del_trans_186781	UK28472_1.4.1
England_LSPA-3250103_2022	Y	Y	LSPA-3250103		2022-01-10	107	UK	UK-ENG	Y			BA.1.1	UK30318	del_trans_115456	UK30318_1
England_LSPA-3250051_2022	Y	Y	LSPA-3250051		2022-01-10	107	UK	UK-ENG	Y			BA.1	UK26070	del_trans_165224	UK26070_1.144.1
England_LSPA-324FFB2_2022	Y	Y	LSPA-324FFB2		2022-01-10	107	UK	UK-ENG	Y			BA.1	UK26070	del_trans_165224	UK26070_1.218
England_LSPA-325026A_2022	Y	Y	LSPA-325026A		2022-01-10	107	UK	UK-ENG	Y			BA.1	UK28472	del_trans_186781	UK28472_1.4.1
England_LSPA-324FF67_2022	Y	Y	LSPA-324FF67		2022-01-10	107	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1
England_LSPA-324FE79_2022	Y	Y	LSPA-324FE79		2022-01-10	107	UK	UK-ENG	Y			BA.1	UK22668	del_trans_164955	UK22668_1.419
England_LSPA-3250121_2022	Y	Y	LSPA-3250121		2022-01-10	107	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.39.17.5.1.3.2.1.1.2.1
