sequence_name,is_uk,is_cog_uk,central_sample_id,secondary_identifier,sample_date,epi_week,country,adm1,is_surveillance,is_travel_history,travel_history,lineage,uk_lineage,del_lineage,phylotype
England/MILK-3300DD0/2022,Y,Y,MILK-3300DD0,,2022-01-17,108,UK,UK-ENG,Y,,,BA.1,UK28450,del_trans_171528,UK28450_1
England/MILK-33001C5/2022,Y,Y,MILK-33001C5,,2022-01-17,108,UK,UK-ENG,N,,,BA.2,UK36418,del_trans_11807,UK36418_1
England/MILK-33020A8/2022,Y,Y,MILK-33020A8,,2022-01-17,108,UK,UK-ENG,N,,,BA.1,UK26062,del_trans_159428,UK26062_1.98
England/MILK-33000C8/2022,Y,Y,MILK-33000C8,,2022-01-17,108,UK,UK-ENG,Y,,,BA.1.1,UK25667,del_trans_50661,UK25667_1
England/MILK-330067B/2022,Y,Y,MILK-330067B,,2022-01-17,108,UK,UK-ENG,Y,,,BA.1,UK26678,del_trans_342364,UK26678_1.28.1
England/MILK-3300DC1/2022,Y,Y,MILK-3300DC1,,2022-01-17,108,UK,UK-ENG,Y,,,BA.1,UK22668,del_trans_164955,UK22668_1
England/MILK-33021B4/2022,Y,Y,MILK-33021B4,,2022-01-17,108,UK,UK-ENG,N,,,BA.1,UK26062,del_trans_159428,UK26062_1.98
England/MILK-33023FA/2022,Y,Y,MILK-33023FA,,2022-01-17,108,UK,UK-ENG,N,,,BA.1,UK26062,del_trans_159428,UK26062_1.98
England/MILK-3312E14/2022,Y,Y,MILK-3312E14,,2022-01-18,108,UK,UK-ENG,N,,,BA.1,UK33998,del_trans_271483,UK33998_1.15
England/MILK-3326E1D/2022,Y,Y,MILK-3326E1D,,2022-01-18,108,UK,UK-ENG,N,,,BA.1.1,UK26003,del_trans_154697,UK26003_1.31.1
England/MILK-3326B52/2022,Y,Y,MILK-3326B52,,2022-01-18,108,UK,UK-ENG,Y,,,BA.1,UK26397,del_trans_263599,UK26397_1
England/MILK-3326E77/2022,Y,Y,MILK-3326E77,,2022-01-18,108,UK,UK-ENG,N,,,BA.1,UK28450,del_trans_171528,UK28450_1
England/MILK-331C7C4/2022,Y,Y,MILK-331C7C4,,2022-01-18,108,UK,UK-ENG,Y,,,BA.1.1,UK25785,del_trans_83225,UK25785_1.11.1
England/MILK-331DE91/2022,Y,Y,MILK-331DE91,,2022-01-17,108,UK,UK-ENG,N,,,BA.1,UK45609,del_trans_290882,UK45609_1
England/MILK-331CA70/2022,Y,Y,MILK-331CA70,,2022-01-18,108,UK,UK-ENG,Y,,,BA.1,UK28527,del_trans_195843,UK28527_1
England/MILK-331C6A9/2022,Y,Y,MILK-331C6A9,,2022-01-17,108,UK,UK-ENG,N,,,BA.1,UK45312,del_trans_276329,UK45312_1
England/MILK-331C5E8/2022,Y,Y,MILK-331C5E8,,2022-01-17,108,UK,UK-ENG,N,,,BA.1,UK45312,del_trans_276329,UK45312_1
England/MILK-331D875/2022,Y,Y,MILK-331D875,,2022-01-18,108,UK,UK-ENG,N,,,BA.1,UK26099,del_trans_183838,UK26099_1.26
England/MILK-331BCE4/2022,Y,Y,MILK-331BCE4,,2022-01-19,108,UK,UK-ENG,Y,,,BA.1,UK26083,del_trans_172983,UK26083_1.123
England/MILK-331DA06/2022,Y,Y,MILK-331DA06,,2022-01-18,108,UK,UK-ENG,N,,,BA.1.1,UK25785,del_trans_83225,UK25785_1
England/MILK-331BDC3/2022,Y,Y,MILK-331BDC3,,2022-01-19,108,UK,UK-ENG,Y,,,BA.1.1,UK25785,del_trans_83225,UK25785_1.72.1
England/MILK-331BE0C/2022,Y,Y,MILK-331BE0C,,2022-01-19,108,UK,UK-ENG,Y,,,BA.1,UK22668,del_trans_164955,UK22668_1.758.1
England/MILK-331D857/2022,Y,Y,MILK-331D857,,2022-01-18,108,UK,UK-ENG,N,,,BA.1,UK26099,del_trans_183838,UK26099_1.26
England/MILK-331BA17/2022,Y,Y,MILK-331BA17,,2022-01-19,108,UK,UK-ENG,Y,,,BA.1,UK28527,del_trans_195843,UK28527_1.3
England/MILK-32F6C2C/2022,Y,Y,MILK-32F6C2C,,2022-01-17,108,UK,UK-ENG,Y,,,BA.1,UK26308,del_trans_254096,UK26308_1.100.2
England/MILK-32F961C/2022,Y,Y,MILK-32F961C,,2022-01-17,108,UK,UK-ENG,Y,,,BA.1.1,UK25773,del_trans_65527,UK25773_1.31
England/MILK-32FACFB/2022,Y,Y,MILK-32FACFB,,2022-01-17,108,UK,UK-ENG,Y,,,AY.4.2,UK11893,del_trans_470951,UK11893_1.227.1.1.1.1.1.8.7.15.1.76.14.1.41.1.1
England/MILK-32FA8CA/2022,Y,Y,MILK-32FA8CA,,2022-01-17,108,UK,UK-ENG,Y,,,BA.1,UK33554,del_trans_193653,UK33554_1
England/MILK-32FAE7D/2022,Y,Y,MILK-32FAE7D,,2022-01-17,108,UK,UK-ENG,Y,,,BA.1,UK34364,del_trans_331757,UK34364_1
England/MILK-32FAD34/2022,Y,Y,MILK-32FAD34,,2022-01-17,108,UK,UK-ENG,Y,,,BA.1,UK26180,del_trans_239736,UK26180_1
England/MILK-32FAD70/2022,Y,Y,MILK-32FAD70,,2022-01-17,108,UK,UK-ENG,Y,,,AY.4.2,UK11893,del_trans_470951,UK11893_1.227.1.1.1.1.1.8.7.15.1.76.14.1.41.1.1
England/MILK-32FAC46/2022,Y,Y,MILK-32FAC46,,2022-01-17,108,UK,UK-ENG,Y,,,BA.1.1,UK32927,del_trans_95048,UK32927_1.2.1.2
England/MILK-32FA96D/2022,Y,Y,MILK-32FA96D,,2022-01-17,108,UK,UK-ENG,Y,,,BA.1,UK26197,del_trans_240778,UK26197_1.44
England/PLYM-32F5355/2022,Y,Y,PLYM-32F5355,,2022-01-17,108,UK,UK-ENG,Y,,,BA.1,UK26397,del_trans_263599,UK26397_1.1919
England/MILK-3322C62/2022,Y,Y,MILK-3322C62,,2022-01-18,108,UK,UK-ENG,N,,,BA.1,UK26099,del_trans_183838,UK26099_1.26
England/MILK-3322BDE/2022,Y,Y,MILK-3322BDE,,2022-01-18,108,UK,UK-ENG,Y,,,BA.1,UK26397,del_trans_263599,UK26397_1.1858
England/MILK-3322A3B/2022,Y,Y,MILK-3322A3B,,2022-01-18,108,UK,UK-ENG,Y,,,BA.1.1,UK25785,del_trans_83225,UK25785_1
England/MILK-3322E3F/2022,Y,Y,MILK-3322E3F,,2022-01-18,108,UK,UK-ENG,N,,,BA.1,UK30633,del_trans_180597,UK30633_1
England/MILK-33229B6/2022,Y,Y,MILK-33229B6,,2022-01-18,108,UK,UK-ENG,N,,,BA.1,UK30633,del_trans_180597,UK30633_1
England/MILK-33229E3/2022,Y,Y,MILK-33229E3,,2022-01-18,108,UK,UK-ENG,N,,,BA.1,UK26260,del_trans_245842,UK26260_1.2
England/MILK-3322BB0/2022,Y,Y,MILK-3322BB0,,2022-01-18,108,UK,UK-ENG,Y,,,BA.1,UK26070,del_trans_165224,UK26070_1
England/LSPA-32BAA48/2022,Y,Y,LSPA-32BAA48,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1.1,UK25785,del_trans_83225,UK25785_1.11
England/LSPA-32BA9C3/2022,Y,Y,LSPA-32BA9C3,,2022-01-13,107,UK,UK-ENG,Y,,,BA.1,UK26397,del_trans_263599,UK26397_1
England/LSPA-329FCAD/2022,Y,Y,LSPA-329FCAD,,2022-01-14,107,UK,UK-ENG,Y,,,BA.1,UK26397,del_trans_263599,UK26397_1
England/LSPA-329FDD7/2022,Y,Y,LSPA-329FDD7,,2022-01-14,107,UK,UK-ENG,N,,,BA.1,UK26386,del_trans_258817,UK26386_1.66
England/LSPA-329FA1C/2022,Y,Y,LSPA-329FA1C,,2022-01-14,107,UK,UK-ENG,Y,,,BA.1,UK26604,del_trans_329080,UK26604_1.183
England/LSPA-329FBBF/2022,Y,Y,LSPA-329FBBF,,2022-01-14,107,UK,UK-ENG,Y,,,BA.1.1,UK25785,del_trans_83225,UK25785_1
England/LSPA-329FB73/2022,Y,Y,LSPA-329FB73,,2022-01-14,107,UK,UK-ENG,Y,,,BA.1,UK26661,del_trans_340511,UK26661_1
England/LSPA-329FAC1/2022,Y,Y,LSPA-329FAC1,,2022-01-14,107,UK,UK-ENG,Y,,,BA.1,UK26404,del_trans_264425,UK26404_1.24
England/LSPA-329FB91/2022,Y,Y,LSPA-329FB91,,2022-01-14,107,UK,UK-ENG,Y,,,BA.1,UK26397,del_trans_263599,UK26397_1.114
England/LSPA-329FE4D/2022,Y,Y,LSPA-329FE4D,,2022-01-13,107,UK,UK-ENG,Y,,,BA.1,UK26678,del_trans_342364,UK26678_1.28.1
England/LSPA-329FC25/2022,Y,Y,LSPA-329FC25,,2022-01-14,107,UK,UK-ENG,N,,,BA.1,UK26180,del_trans_239736,UK26180_1
England/LSPA-329F979/2022,Y,Y,LSPA-329F979,,2022-01-14,107,UK,UK-ENG,Y,,,BA.1,UK31414,del_trans_364146,
England/LSPA-329FE10/2022,Y,Y,LSPA-329FE10,,2022-01-14,107,UK,UK-ENG,Y,,,BA.1,UK22668,del_trans_164955,UK22668_1
England/LSPA-329FD9B/2022,Y,Y,LSPA-329FD9B,,2022-01-14,107,UK,UK-ENG,Y,,,BA.1,UK26121,del_trans_194969,UK26121_1
England/MILK-32D0FC5/2022,Y,Y,MILK-32D0FC5,,2022-01-16,108,UK,UK-ENG,N,,,BA.1.1,UK25987,del_trans_146612,UK25987_1.33
England/MILK-32FDEF2/2022,Y,Y,MILK-32FDEF2,,2022-01-17,108,UK,UK-ENG,Y,,,BA.1,UK34009,del_trans_274617,UK34009_1.2
England/MILK-32FE1F8/2022,Y,Y,MILK-32FE1F8,,2022-01-17,108,UK,UK-ENG,Y,,,BA.1,UK26121,del_trans_194969,UK26121_1.6
England/MILK-32FE2AA/2022,Y,Y,MILK-32FE2AA,,2022-01-17,108,UK,UK-ENG,Y,,,BA.1,UK44180,del_trans_211610,UK44180_1.1
England/MILK-32FDDC8/2022,Y,Y,MILK-32FDDC8,,2022-01-17,108,UK,UK-ENG,Y,,,BA.1.1,UK25785,del_trans_83225,UK25785_1.72.1
England/MILK-32FE0A0/2022,Y,Y,MILK-32FE0A0,,2022-01-17,108,UK,UK-ENG,Y,,,BA.1.1,UK25785,del_trans_83225,UK25785_1.73.1
England/MILK-32FE1DA/2022,Y,Y,MILK-32FE1DA,,2022-01-17,108,UK,UK-ENG,Y,,,BA.1.1,UK25771,del_trans_64710,UK25771_1
England/MILK-32FC497/2022,Y,Y,MILK-32FC497,,2022-01-17,108,UK,UK-ENG,N,,,BA.1.1,UK25696,del_trans_54809,UK25696_1
England/MILK-32FE0CE/2022,Y,Y,MILK-32FE0CE,,2022-01-17,108,UK,UK-ENG,Y,,,BA.1,UK46216,del_trans_330407,UK46216_1
England/MILK-32FE037/2022,Y,Y,MILK-32FE037,,2022-01-17,108,UK,UK-ENG,Y,,,BA.1,UK26678,del_trans_342364,UK26678_1.28
England/MILK-32FE204/2022,Y,Y,MILK-32FE204,,2022-01-17,108,UK,UK-ENG,Y,,,BA.1.1,UK25785,del_trans_83225,UK25785_1
England/MILK-32FC2E8/2022,Y,Y,MILK-32FC2E8,,2022-01-17,108,UK,UK-ENG,N,,,BA.2,UK36538,del_trans_13364,UK36538_1
England/MILK-32FDF95/2022,Y,Y,MILK-32FDF95,,2022-01-17,108,UK,UK-ENG,Y,,,BA.1,UK29493,del_trans_351724,UK29493_1
England/MILK-32FE310/2022,Y,Y,MILK-32FE310,,2022-01-17,108,UK,UK-ENG,Y,,,BA.1.1,UK25785,del_trans_83225,UK25785_1.89
England/MILK-32FC181/2022,Y,Y,MILK-32FC181,,2022-01-17,108,UK,UK-ENG,N,,,BA.1,UK27025,del_trans_385324,UK27025_1
England/MILK-32F2E2A/2022,Y,Y,MILK-32F2E2A,,2022-01-17,108,UK,UK-ENG,Y,,,BA.1.1,UK25785,del_trans_83225,UK25785_1.73.1
England/MILK-32F26E6/2022,Y,Y,MILK-32F26E6,,2022-01-17,108,UK,UK-ENG,Y,,,BA.1,UK35620,del_trans_391148,UK35620_1
England/MILK-32F2E1B/2022,Y,Y,MILK-32F2E1B,,2022-01-17,108,UK,UK-ENG,Y,,,BA.1.1,UK25785,del_trans_83225,UK25785_1.73.1
England/MILK-32EC04B/2022,Y,Y,MILK-32EC04B,,2022-01-16,108,UK,UK-ENG,N,,,BA.1.1,UK26003,del_trans_154697,UK26003_1
England/MILK-32EBDDC/2022,Y,Y,MILK-32EBDDC,,2022-01-17,108,UK,UK-ENG,N,,,BA.1.1,UK25771,del_trans_64710,UK25771_1
England/ARCH-002489H5/2022,Y,Y,ARCH-002489H5,,2022-01-10,107,UK,UK-ENG,N,,,BA.1,UK28450,del_trans_171528,UK28450_1
England/MILK-32F16D8/2022,Y,Y,MILK-32F16D8,,2022-01-17,108,UK,UK-ENG,N,,,BA.1,UK26420,del_trans_268002,UK26420_1.1.1
England/LSPA-328A20D/2022,Y,Y,LSPA-328A20D,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1.1,UK25785,del_trans_83225,UK25785_1
England/LSPA-328A3FB/2022,Y,Y,LSPA-328A3FB,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1.1,UK27496,del_trans_51773,UK27496_1.1
England/LSPA-3289FE9/2022,Y,Y,LSPA-3289FE9,,2022-01-10,107,UK,UK-ENG,Y,,,BA.1,UK26308,del_trans_254096,UK26308_1
England/LSPA-328A267/2022,Y,Y,LSPA-328A267,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1,UK26678,del_trans_342364,UK26678_1.28.2
England/LSPA-328A188/2022,Y,Y,LSPA-328A188,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1.1,UK25785,del_trans_83225,UK25785_1
England/LSPA-328A3EC/2022,Y,Y,LSPA-328A3EC,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1,UK33554,del_trans_193653,UK33554_1
England/LSPA-328A1F1/2022,Y,Y,LSPA-328A1F1,,2022-01-08,106,UK,UK-ENG,Y,,,BA.1,UK29921,del_trans_379713,UK29921_1
England/LSPA-328A443/2022,Y,Y,LSPA-328A443,,2022-01-10,107,UK,UK-ENG,Y,,,BA.1.1,UK40672,del_trans_101697,UK40672_1
England/LSPA-328A0E5/2022,Y,Y,LSPA-328A0E5,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1,UK22668,del_trans_164955,UK22668_1.1103
England/LSPA-328A030/2022,Y,Y,LSPA-328A030,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1.1,UK25667,del_trans_50661,UK25667_1
England/LSPA-328A3DD/2022,Y,Y,LSPA-328A3DD,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1,UK26397,del_trans_263599,UK26397_1
England/LSPA-32B28BF/2022,Y,Y,LSPA-32B28BF,,2022-01-13,107,UK,UK-ENG,Y,,,BA.1,UK26682,del_trans_344854,UK26682_1
England/LSPA-32B25B8/2022,Y,Y,LSPA-32B25B8,,2022-01-13,107,UK,UK-ENG,Y,,,BA.1,UK29245,del_trans_324682,UK29245_1
England/LSPA-32B26E2/2022,Y,Y,LSPA-32B26E2,,2022-01-13,107,UK,UK-ENG,Y,,,BA.1.1,UK28288,del_trans_155776,UK28288_1
England/LSPA-32B2934/2022,Y,Y,LSPA-32B2934,,2022-01-13,107,UK,UK-ENG,Y,,,BA.1,UK45312,del_trans_276329,UK45312_1
England/LSPA-32B2794/2022,Y,Y,LSPA-32B2794,,2022-01-13,107,UK,UK-ENG,Y,,,BA.1.1,UK25785,del_trans_83225,UK25785_1.145
England/LSPA-32B2828/2022,Y,Y,LSPA-32B2828,,2022-01-13,107,UK,UK-ENG,Y,,,BA.1,UK26397,del_trans_263599,UK26397_1
England/LSPA-32B2882/2022,Y,Y,LSPA-32B2882,,2022-01-13,107,UK,UK-ENG,Y,,,BA.1,UK22668,del_trans_164955,UK22668_1
England/LSPA-32B29CB/2022,Y,Y,LSPA-32B29CB,,2022-01-12,107,UK,UK-ENG,Y,,,BA.1.1,UK28315,del_trans_151322,UK28315_1.5
England/LSPA-32B2785/2022,Y,Y,LSPA-32B2785,,2022-01-13,107,UK,UK-ENG,Y,,,BA.1,UK29097,del_trans_283174,UK29097_1
England/LSPA-32B2521/2022,Y,Y,LSPA-32B2521,,2022-01-13,107,UK,UK-ENG,Y,,,BA.1.1,UK25902,del_trans_104336,UK25902_1
England/LSPA-32B25A9/2022,Y,Y,LSPA-32B25A9,,2022-01-13,107,UK,UK-ENG,Y,,,BA.1,UK26308,del_trans_254096,UK26308_1.160.1
England/LSPA-32B4686/2022,Y,Y,LSPA-32B4686,,2022-01-14,107,UK,UK-ENG,Y,,,BA.1.1,UK25785,del_trans_83225,UK25785_1
England/MILK-32B4ECA/2022,Y,Y,MILK-32B4ECA,,2022-01-15,107,UK,UK-ENG,Y,,,BA.1.1,UK25670,del_trans_51055,UK25670_1
England/MILK-32B4FC7/2022,Y,Y,MILK-32B4FC7,,2022-01-15,107,UK,UK-ENG,Y,,,BA.1.1,UK25773,del_trans_65527,UK25773_1.31
England/MILK-32B4F7C/2022,Y,Y,MILK-32B4F7C,,2022-01-15,107,UK,UK-ENG,Y,,,BA.1.1,UK25910,del_trans_104884,UK25910_1.2
England/MILK-32B500F/2022,Y,Y,MILK-32B500F,,2022-01-15,107,UK,UK-ENG,Y,,,BA.1.1,UK25910,del_trans_104884,UK25910_1.2
England/MILK-32B5351/2022,Y,Y,MILK-32B5351,,2022-01-15,107,UK,UK-ENG,Y,,,BA.1,UK26397,del_trans_263599,UK26397_1.99.2
England/MILK-32B4EAC/2022,Y,Y,MILK-32B4EAC,,2022-01-15,107,UK,UK-ENG,Y,,,BA.1,UK26604,del_trans_329080,UK26604_1
England/MILK-32B51FD/2022,Y,Y,MILK-32B51FD,,2022-01-15,107,UK,UK-ENG,Y,,,BA.1.1,UK25667,del_trans_50661,UK25667_1.73
England/MILK-32B5148/2022,Y,Y,MILK-32B5148,,2022-01-15,107,UK,UK-ENG,Y,,,BA.1,UK22668,del_trans_164955,UK22668_1
England/MILK-32A7291/2022,Y,Y,MILK-32A7291,,2022-01-15,107,UK,UK-ENG,N,,,BA.1.1,UK27765,del_trans_82744,UK27765_1.6.1
England/LSPA-3288CC5/2022,Y,Y,LSPA-3288CC5,,2022-01-10,107,UK,UK-ENG,Y,,,BA.1,UK26099,del_trans_183838,UK26099_1.7.1
England/LSPA-3288700/2022,Y,Y,LSPA-3288700,,2022-01-10,107,UK,UK-ENG,Y,,,BA.1,UK28498,del_trans_192438,UK28498_1
England/LSPA-3288BE6/2022,Y,Y,LSPA-3288BE6,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1.1,UK25785,del_trans_83225,UK25785_1
England/LSPA-328873D/2022,Y,Y,LSPA-328873D,,2022-01-07,106,UK,UK-ENG,Y,,,BA.1,UK43959,del_trans_199972,UK43959_1.1
England/LSPA-3288B13/2022,Y,Y,LSPA-3288B13,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1,UK26744,del_trans_365887,UK26744_1
England/LSPA-3288A61/2022,Y,Y,LSPA-3288A61,,2022-01-11,107,UK,UK-ENG,N,,,BA.1.1,UK25785,del_trans_83225,UK25785_1
England/LSPA-32888D0/2022,Y,Y,LSPA-32888D0,,2022-01-10,107,UK,UK-ENG,Y,,,BA.1.1,UK27745,del_trans_77290,UK27745_1
England/LSPA-3288991/2022,Y,Y,LSPA-3288991,,2022-01-10,107,UK,UK-ENG,Y,,,BA.1,UK26383,del_trans_257199,UK26383_1.1
England/LSPA-32888FE/2022,Y,Y,LSPA-32888FE,,2022-01-10,107,UK,UK-ENG,Y,,,BA.1,UK26386,del_trans_258817,UK26386_1
England/LSPA-3288A34/2022,Y,Y,LSPA-3288A34,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1,UK26070,del_trans_165224,UK26070_1.144.1
England/LSPA-328AC5A/2022,Y,Y,LSPA-328AC5A,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1,UK26397,del_trans_263599,UK26397_1
England/LSPA-328AF9D/2022,Y,Y,LSPA-328AF9D,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1,UK22668,del_trans_164955,UK22668_1.428
England/LSPA-328ADC0/2022,Y,Y,LSPA-328ADC0,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1,UK26598,del_trans_387225,UK26598_1.53
England/LSPA-328AE81/2022,Y,Y,LSPA-328AE81,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1.1,UK25667,del_trans_50661,UK25667_1
England/LSPA-328AD0C/2022,Y,Y,LSPA-328AD0C,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1.1,UK25781,del_trans_77264,UK25781_1.43
England/LSPA-328ADA2/2022,Y,Y,LSPA-328ADA2,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1.1,UK25667,del_trans_50661,UK25667_1
England/LSPA-328AB8A/2022,Y,Y,LSPA-328AB8A,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1,UK26397,del_trans_263599,UK26397_1
England/LSPA-328ABB7/2022,Y,Y,LSPA-328ABB7,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1,UK28532,del_trans_196385,UK28532_1
England/LSPA-328AF24/2022,Y,Y,LSPA-328AF24,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1,UK26604,del_trans_329080,UK26604_1
England/LSPA-328AF33/2022,Y,Y,LSPA-328AF33,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1,UK26308,del_trans_254096,UK26308_1
England/LSPA-328ACE1/2022,Y,Y,LSPA-328ACE1,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1,UK28450,del_trans_171528,UK28450_1
England/LSPA-328AF15/2022,Y,Y,LSPA-328AF15,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1.1,UK25670,del_trans_51055,UK25670_1
England/LSPA-328AF7F/2022,Y,Y,LSPA-328AF7F,,2022-01-11,107,UK,UK-ENG,Y,,,AY.4.6,UK30468,del_trans_485230,UK30468_1.1
England/LSPA-328AB99/2022,Y,Y,LSPA-328AB99,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1,UK26604,del_trans_329080,UK26604_1.62
England/LSPA-328AF51/2022,Y,Y,LSPA-328AF51,,2022-01-09,107,UK,UK-ENG,Y,,,BA.1,UK26308,del_trans_254096,UK26308_1.160.1
England/LSPA-328AEFA/2022,Y,Y,LSPA-328AEFA,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1.1,UK25785,del_trans_83225,UK25785_1
England/LSPA-32ADD8B/2022,Y,Y,LSPA-32ADD8B,,2022-01-13,107,UK,UK-ENG,Y,,,BA.1.1,UK25785,del_trans_83225,UK25785_1
England/QEUH-32959DD/2022,Y,Y,QEUH-32959DD,,2022-01-10,107,UK,UK-ENG,Y,,,BA.1.1,UK25667,del_trans_50661,UK25667_1
England/LSPA-3296C3D/2022,Y,Y,LSPA-3296C3D,,2022-01-12,107,UK,UK-ENG,Y,,,BA.1,UK26308,del_trans_254096,UK26308_1.81
England/LSPA-3296C79/2022,Y,Y,LSPA-3296C79,,2022-01-12,107,UK,UK-ENG,Y,,,BA.1.1,UK41161,del_trans_117428,UK41161_1
England/LSPA-32978FC/2022,Y,Y,LSPA-32978FC,,2022-01-12,107,UK,UK-ENG,Y,,,BA.1,UK26397,del_trans_263599,UK26397_1
England/LSPA-3297B4E/2022,Y,Y,LSPA-3297B4E,,2022-01-10,107,UK,UK-ENG,Y,,,BA.1.1,UK25667,del_trans_50661,UK25667_1.177
England/LSPA-3296E55/2022,Y,Y,LSPA-3296E55,,2022-01-12,107,UK,UK-ENG,Y,,,BA.1,UK26397,del_trans_263599,UK26397_1
England/LSPA-32970B8/2022,Y,Y,LSPA-32970B8,,2022-01-10,107,UK,UK-ENG,Y,,,BA.1,UK26604,del_trans_329080,UK26604_1
England/LSPA-3296DB2/2022,Y,Y,LSPA-3296DB2,,2022-01-12,107,UK,UK-ENG,Y,,,BA.1,UK26404,del_trans_264425,UK26404_1
England/LSPA-3297908/2022,Y,Y,LSPA-3297908,,2022-01-12,107,UK,UK-ENG,Y,,,BA.1.1,UK25987,del_trans_146612,UK25987_1
England/LSPA-3296FAD/2022,Y,Y,LSPA-3296FAD,,2022-01-12,107,UK,UK-ENG,Y,,,BA.1,UK28996,del_trans_268135,UK28996_1
England/MILK-32B0B6D/2022,Y,Y,MILK-32B0B6D,,2022-01-15,107,UK,UK-ENG,Y,,,BA.1.1,UK25680,del_trans_54381,UK25680_1
England/QEUH-32A7BC3/2022,Y,Y,QEUH-32A7BC3,,2022-01-15,107,UK,UK-ENG,Y,,,BA.1,UK26469,del_trans_280751,UK26469_1
England/LSPA-32997B1/2022,Y,Y,LSPA-32997B1,,2022-01-09,107,UK,UK-ENG,Y,,,BA.1,UK26604,del_trans_329080,UK26604_1
England/LSPA-329962D/2022,Y,Y,LSPA-329962D,,2022-01-10,107,UK,UK-ENG,Y,,,BA.1,UK34091,del_trans_288485,UK26397_1.1155
England/LSPA-32997A2/2022,Y,Y,LSPA-32997A2,,2022-01-10,107,UK,UK-ENG,Y,,,BA.1.1,UK27745,del_trans_77290,UK27745_1
England/LSPA-32A8B4A/2022,Y,Y,LSPA-32A8B4A,,2022-01-12,107,UK,UK-ENG,Y,,,BA.1,UK26604,del_trans_329080,UK26604_1.402
England/LSPA-32A89AA/2022,Y,Y,LSPA-32A89AA,,2022-01-12,107,UK,UK-ENG,Y,,,BA.1,UK26070,del_trans_165224,UK26070_1
England/LSPA-32A8782/2022,Y,Y,LSPA-32A8782,,2022-01-12,107,UK,UK-ENG,Y,,,BA.1,UK26397,del_trans_263599,UK26397_1
England/LSPA-32A88F8/2022,Y,Y,LSPA-32A88F8,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1.1,UK25771,del_trans_64710,UK25771_1.537
England/LSPA-32A8764/2022,Y,Y,LSPA-32A8764,,2022-01-11,107,UK,UK-ENG,Y,,,BA.1.1,UK26003,del_trans_154697,UK26003_1.31.1
England/LSPA-32A88CB/2022,Y,Y,LSPA-32A88CB,,2022-01-12,107,UK,UK-ENG,Y,,,BA.1,UK26397,del_trans_263599,UK26397_1
England/LSPA-32A87BF/2022,Y,Y,LSPA-32A87BF,,2022-01-12,107,UK,UK-ENG,Y,,,BA.1,UK26604,del_trans_329080,UK26604_1.183
England/LSPA-32A8B59/2022,Y,Y,LSPA-32A8B59,,2022-01-12,107,UK,UK-ENG,Y,,,BA.1,UK31380,del_trans_351621,UK31380_1.1.1
England/LSPA-32A8A3E/2022,Y,Y,LSPA-32A8A3E,,2022-01-12,107,UK,UK-ENG,Y,,,BA.1.1,UK25773,del_trans_65527,UK25773_1.34
England/LSPA-328D5E3/2022,Y,Y,LSPA-328D5E3,,2022-01-09,107,UK,UK-ENG,Y,,,AY.4.6,UK11893,del_trans_470951,UK11893_1.227.1.1.1.1.1.4.4.146.44.3.1.2.3.1.32.1.1.1
England/LSPA-328F235/2022,Y,Y,LSPA-328F235,,2022-01-10,107,UK,UK-ENG,Y,,,BA.1,UK22668,del_trans_164955,UK22668_1.840
England/LSPA-328D370/2022,Y,Y,LSPA-328D370,,2022-01-10,107,UK,UK-ENG,Y,,,BA.1,UK45312,del_trans_276329,UK45312_1
England/LSPA-328F244/2022,Y,Y,LSPA-328F244,,2022-01-10,107,UK,UK-ENG,Y,,,BA.1,UK26397,del_trans_263599,UK26397_1.114
England/LSPA-328F156/2022,Y,Y,LSPA-328F156,,2022-01-10,107,UK,UK-ENG,Y,,,BA.1,UK26089,del_trans_180592,UK26089_1
England/LSPA-3297E90/2022,Y,Y,LSPA-3297E90,,2022-01-10,107,UK,UK-ENG,Y,,,BA.1.1,UK25910,del_trans_104884,UK25910_1.2.1
